policy_id,customer_id,product_type,start_date,end_date,status,channel,discount_pct,gross_premium
P-016281,C-007616,auto,2024-12-18,2025-11-25,active,online,0.05,485.7
P-016282,C-009489,auto,2024-01-15,2025-05-24,active,agent,0.105,306.19
P-016283,C-010647,auto,2024-08-25,2025-09-20,active,partner,0.066,469.7
P-016284,C-007866,auto,2024-09-21,2025-06-26,active,agent,0.076,385.92
P-016285,C-007832,auto,2024-10-29,2026-02-27,cancelled,online,0.079,444.77
P-016286,C-009936,auto,2024-04-10,2025-03-02,active,agent,0.054,442.35
P-016287,C-010015,auto,2024-03-20,2025-07-30,cancelled,agent,0.07,432.9
P-016288,C-003352,auto,2024-10-05,2025-12-01,active,agent,0.038,238.18
P-016289,C-010921,homeowners,2024-06-25,2025-12-04,active,online,0.071,253.77
P-016290,C-006674,auto,2024-10-30,2026-04-21,cancelled,agent,0.089,346.39
P-016291,C-009848,renters,2024-04-23,2025-07-03,active,online,0.037,140.89
P-016292,C-007738,renters,2024-05-24,2025-07-13,active,online,0.023,231.13
P-016293,C-002890,homeowners,2024-02-04,2025-02-23,active,partner,0.035,297.47
P-016294,C-004893,auto,2024-11-03,2025-09-18,active,agent,0.074,282.56
P-016295,C-001684,renters,2024-06-26,2025-11-16,lapsed,agent,0.118,150.98
P-016296,C-002324,commercial_property,2024-03-29,2025-02-17,active,agent,0.101,1835.77
P-016297,C-009836,homeowners,2024-11-12,2026-05-03,cancelled,agent,0.065,241.44
P-016298,C-003127,renters,2024-07-17,2025-07-18,active,agent,0.051,169.21
P-016299,C-001869,homeowners,2024-08-12,2025-03-06,active,agent,0.026,392.1
P-016300,C-005754,auto,2024-11-07,2025-12-15,active,partner,0.004,395.28
P-016301,C-001452,renters,2024-12-20,2025-10-19,active,partner,0.046,177.66
P-016302,C-005431,auto,2024-09-16,2025-07-10,active,agent,0.0,557.06
P-016303,C-011089,renters,2024-06-28,2025-08-27,active,agent,0.0,188.82
P-016304,C-010880,auto,2024-11-20,2026-01-28,active,online,0.006,372.55
P-016305,C-000429,homeowners,2024-06-29,2025-06-01,active,online,0.072,307.03
P-016306,C-005889,renters,2024-11-19,2026-05-09,active,agent,0.0,102.47
P-016307,C-011197,homeowners,2024-06-16,2025-06-02,active,partner,0.071,407.92
P-016308,C-004707,homeowners,2024-11-17,2025-10-13,lapsed,agent,0.025,235.05
P-016309,C-002480,auto,2024-09-07,2025-10-31,active,online,0.073,460.22
P-016310,C-007945,homeowners,2024-10-17,2025-09-14,active,online,0.041,389.56
P-016311,C-005869,homeowners,2024-06-02,2025-04-24,active,online,0.046,280.92
P-016312,C-006799,homeowners,2024-09-03,2025-12-16,active,agent,0.029,264.07
P-016313,C-006973,homeowners,2024-05-04,2025-10-07,active,partner,0.108,249.94
P-016314,C-008654,homeowners,2024-04-27,2025-01-22,active,agent,0.119,262.43
P-016315,C-009488,homeowners,2024-01-05,2025-01-15,active,online,0.083,359.51
P-016316,C-002421,commercial_property,2024-01-18,2025-01-02,lapsed,agent,0.034,2052.43
P-016317,C-000515,homeowners,2024-09-04,2026-02-15,active,partner,0.118,308.83
P-016318,C-004854,homeowners,2024-11-08,2026-01-02,active,partner,0.087,348.71
P-016319,C-004134,renters,2024-09-17,2025-12-29,lapsed,partner,0.078,131.7
P-016320,C-003750,auto,2024-06-09,2025-02-16,active,agent,0.043,473.42
P-016321,C-006017,homeowners,2024-07-19,2025-02-25,active,agent,0.026,253.4
P-016322,C-007754,renters,2024-06-16,2025-09-03,active,agent,0.078,169.62
P-016323,C-007090,auto,2024-05-31,2024-12-04,active,online,0.064,435.5
P-016324,C-000774,homeowners,2024-01-15,2024-09-07,active,online,0.016,428.75
P-016325,C-010748,renters,2024-06-16,2025-01-06,active,agent,0.039,173.82
P-016326,C-002422,homeowners,2024-03-09,2024-12-30,active,online,0.079,508.48
P-016327,C-009703,homeowners,2024-09-08,2025-05-06,active,agent,0.001,354.28
P-016328,C-004294,homeowners,2024-09-26,2025-12-24,active,agent,0.035,301.05
P-016329,C-002910,auto,2024-08-19,2025-02-20,active,online,0.032,282.76
P-016330,C-011331,auto,2024-11-23,2025-09-03,active,online,0.08,306.19
P-016331,C-005851,auto,2024-06-24,2025-01-02,active,agent,0.132,310.21
P-016332,C-004598,auto,2024-02-28,2025-04-17,active,agent,0.0,274.89
P-016333,C-001705,homeowners,2024-11-20,2026-01-03,active,agent,0.019,326.8
P-016334,C-009918,auto,2024-05-26,2025-04-29,cancelled,agent,0.047,403.55
P-016335,C-006226,auto,2024-10-31,2026-02-01,active,agent,0.013,577.77
P-016336,C-001275,commercial_property,2024-07-16,2025-04-06,active,online,0.06,4634.24
P-016337,C-007993,commercial_property,2024-09-02,2026-02-23,active,online,0.0,3715.56
P-016338,C-001032,auto,2024-07-26,2025-09-29,active,partner,0.004,510.12
P-016339,C-009695,homeowners,2024-04-20,2025-09-18,active,agent,0.075,327.48
P-016340,C-007434,renters,2024-11-12,2025-05-23,active,agent,0.041,172.07
P-016341,C-001808,renters,2024-09-16,2025-04-16,active,agent,0.018,140.74
P-016342,C-003316,auto,2024-01-09,2024-07-30,active,partner,0.066,401.39
P-016343,C-006643,auto,2024-03-12,2025-06-21,active,online,0.042,544.24
P-016344,C-006536,homeowners,2024-09-30,2026-02-03,active,agent,0.078,188.54
P-016345,C-009144,auto,2024-11-09,2026-01-10,active,agent,0.0,604.2
P-016346,C-008690,auto,2024-04-04,2024-11-18,active,online,0.0,405.9
P-016347,C-003295,auto,2024-06-15,2025-10-08,active,agent,0.05,332.27
P-016348,C-002345,auto,2024-12-13,2026-02-25,active,agent,0.133,222.77
P-016349,C-001946,auto,2024-02-08,2025-07-10,active,agent,0.033,445.04
P-016350,C-006023,homeowners,2024-08-15,2025-12-02,active,agent,0.009,260.59
P-016351,C-004465,renters,2024-07-19,2025-11-24,active,online,0.073,175.61
P-016352,C-004547,commercial_property,2024-02-13,2024-08-24,active,online,0.036,1097.38
P-016353,C-002684,homeowners,2024-06-26,2025-11-09,active,partner,0.002,378.47
P-016354,C-000993,renters,2024-01-26,2024-12-24,active,online,0.029,231.94
P-016355,C-003306,auto,2024-08-30,2025-05-16,active,agent,0.036,398.42
P-016356,C-006376,commercial_property,2024-03-09,2025-07-04,active,agent,0.1,4352.69
P-016357,C-005776,auto,2024-06-06,2025-06-21,active,partner,0.024,446.28
P-016358,C-000538,auto,2024-11-21,2025-08-21,active,partner,0.017,371.43
P-016359,C-011302,auto,2024-06-22,2025-01-27,active,agent,0.021,464.04
P-016360,C-006815,auto,2024-10-26,2026-03-03,active,agent,0.036,372.17
P-016361,C-002229,auto,2024-09-07,2025-05-13,active,agent,0.018,271.68
P-016362,C-007783,auto,2024-03-07,2024-12-22,active,agent,0.074,391.34
P-016363,C-006320,auto,2024-06-25,2025-07-22,active,agent,0.063,477.43
P-016364,C-005810,commercial_property,2024-01-14,2025-01-10,active,online,0.056,3783.37
P-016365,C-009536,auto,2024-01-30,2024-11-23,cancelled,agent,0.074,302.75
P-016366,C-005088,homeowners,2024-02-20,2025-07-11,lapsed,partner,0.05,329.86
P-016367,C-007864,renters,2024-11-17,2025-09-04,active,agent,0.0,172.98
P-016368,C-001478,auto,2024-12-14,2026-04-11,active,agent,0.08,242.79
P-016369,C-009252,renters,2024-06-11,2025-04-19,active,online,0.085,174.51
P-016370,C-010968,auto,2024-11-24,2026-04-29,active,agent,0.0,323.41
P-016371,C-000626,commercial_property,2024-07-23,2025-12-20,active,agent,0.137,2680.91
P-016372,C-002548,renters,2024-08-03,2025-03-20,active,online,0.147,117.59
P-016373,C-010399,renters,2024-12-22,2025-10-27,active,agent,0.0,145.0
P-016374,C-002253,auto,2024-07-29,2025-11-26,active,online,0.125,389.32
P-016375,C-000219,renters,2024-10-03,2025-04-03,active,agent,0.159,148.81
P-016376,C-008031,homeowners,2024-01-21,2024-11-12,active,online,0.063,227.24
P-016377,C-001676,renters,2024-07-21,2025-03-13,active,online,0.095,163.0
P-016378,C-004669,homeowners,2024-07-08,2025-05-20,active,partner,0.099,303.92
P-016379,C-009786,commercial_property,2024-02-13,2025-07-16,lapsed,agent,0.034,3817.65
P-016380,C-008542,auto,2024-09-07,2025-06-17,lapsed,online,0.054,348.01
P-016381,C-011028,auto,2024-11-30,2025-07-05,active,online,0.104,389.17
P-016382,C-001623,auto,2024-03-22,2025-01-14,active,agent,0.037,299.49
P-016383,C-000967,homeowners,2024-11-17,2026-04-22,active,online,0.0,305.7
P-016384,C-005026,renters,2024-01-12,2025-02-05,active,agent,0.055,169.98
P-016385,C-004922,homeowners,2024-05-09,2025-04-07,active,agent,0.133,308.02
P-016386,C-011650,commercial_property,2024-03-28,2025-06-07,active,online,0.029,2325.58
P-016387,C-008897,auto,2024-01-06,2024-08-23,active,agent,0.092,530.15
P-016388,C-006977,auto,2024-04-17,2025-01-28,active,partner,0.048,262.63
P-016389,C-004533,renters,2024-07-10,2025-12-27,active,agent,0.051,140.63
P-016390,C-011951,commercial_property,2024-08-27,2025-11-04,active,agent,0.09,2424.82
P-016391,C-011919,auto,2024-07-13,2025-04-09,active,online,0.084,278.95
P-016392,C-006413,auto,2024-09-15,2025-09-03,active,online,0.054,410.44
P-016393,C-002079,auto,2024-12-27,2025-11-21,cancelled,agent,0.04,470.25
P-016394,C-011828,auto,2024-03-27,2025-05-21,active,agent,0.046,370.34
P-016395,C-005171,auto,2024-03-17,2025-02-18,active,online,0.047,304.94
P-016396,C-002992,auto,2024-01-06,2025-03-11,active,agent,0.055,517.66
P-016397,C-009382,renters,2024-11-19,2026-01-01,active,agent,0.09,138.21
P-016398,C-010454,homeowners,2024-08-05,2025-08-12,active,agent,0.017,291.72
P-016399,C-010838,homeowners,2024-10-09,2025-10-03,active,online,0.049,389.87
P-016400,C-003428,homeowners,2024-03-21,2025-04-12,active,agent,0.032,486.06
P-016401,C-005429,auto,2024-07-10,2025-03-07,cancelled,agent,0.076,359.26
P-016402,C-009477,homeowners,2024-07-22,2026-01-03,active,agent,0.049,427.38
P-016403,C-010528,auto,2024-08-28,2025-03-14,active,online,0.06,253.26
P-016404,C-011864,renters,2024-04-11,2025-02-21,active,agent,0.052,223.48
P-016405,C-010179,auto,2024-09-04,2025-04-01,active,agent,0.033,460.87
P-016406,C-003635,homeowners,2024-07-20,2025-09-15,active,online,0.059,413.68
P-016407,C-006032,auto,2024-10-19,2025-07-04,active,online,0.071,247.67
P-016408,C-009327,auto,2024-02-13,2024-11-17,active,agent,0.027,424.3
P-016409,C-001475,homeowners,2024-05-12,2024-11-26,active,online,0.058,346.23
P-016410,C-006847,homeowners,2024-08-26,2025-09-19,lapsed,agent,0.031,312.24
P-016411,C-011753,auto,2024-06-17,2025-01-01,active,online,0.108,376.41
P-016412,C-002032,homeowners,2024-11-12,2025-07-26,active,partner,0.042,254.66
P-016413,C-007585,auto,2024-06-16,2025-10-18,active,online,0.107,392.07
P-016414,C-005101,auto,2024-06-19,2025-10-17,active,agent,0.066,374.67
P-016415,C-011281,commercial_property,2024-07-05,2025-10-29,active,online,0.046,3197.21
P-016416,C-010442,renters,2024-09-13,2025-11-16,active,agent,0.104,132.0
P-016417,C-007566,commercial_property,2024-05-13,2025-02-22,active,agent,0.013,2462.25
P-016418,C-003412,auto,2024-01-11,2024-12-05,active,agent,0.055,468.68
P-016419,C-009923,renters,2024-08-28,2025-05-02,active,agent,0.063,99.96
P-016420,C-005284,homeowners,2024-12-29,2025-11-04,active,online,0.008,414.22
P-016421,C-008506,homeowners,2024-12-13,2025-11-05,active,agent,0.082,208.51
P-016422,C-007974,commercial_property,2024-03-04,2024-09-30,active,agent,0.067,3838.34
P-016423,C-005254,homeowners,2024-12-13,2026-03-08,active,partner,0.104,323.98
P-016424,C-005645,renters,2024-10-13,2025-10-11,lapsed,online,0.05,97.74
P-016425,C-005723,homeowners,2024-10-30,2025-12-12,active,agent,0.0,248.52
P-016426,C-009216,homeowners,2024-09-19,2025-11-05,cancelled,agent,0.041,509.66
P-016427,C-008614,commercial_property,2024-08-24,2025-06-02,active,agent,0.0,1319.49
P-016428,C-011512,homeowners,2024-02-01,2025-05-25,active,online,0.0,285.81
P-016429,C-003296,commercial_property,2024-10-18,2025-12-13,active,online,0.132,1897.07
P-016430,C-010109,auto,2024-05-25,2024-11-27,lapsed,agent,0.043,340.39
P-016431,C-006267,auto,2024-10-15,2026-01-09,active,online,0.071,326.24
P-016432,C-001279,auto,2024-10-17,2025-09-17,active,agent,0.059,358.52
P-016433,C-005324,auto,2024-07-17,2025-12-23,active,agent,0.051,378.13
P-016434,C-009977,homeowners,2024-12-03,2026-01-11,active,agent,0.039,431.34
P-016435,C-001776,commercial_property,2024-07-21,2025-12-17,active,agent,0.096,2969.67
P-016436,C-007281,homeowners,2024-06-19,2025-11-15,active,agent,0.053,361.81
P-016437,C-005341,renters,2024-11-26,2025-07-25,active,partner,0.012,177.47
P-016438,C-006075,auto,2024-08-03,2025-06-22,active,agent,0.129,369.24
P-016439,C-001760,auto,2024-12-08,2026-04-16,active,agent,0.146,358.3
P-016440,C-002517,auto,2024-08-26,2026-01-13,active,online,0.007,365.62
P-016441,C-001821,homeowners,2024-11-29,2025-11-25,active,partner,0.066,242.37
P-016442,C-006423,commercial_property,2024-05-21,2025-04-24,active,online,0.048,2594.5
P-016443,C-010438,homeowners,2024-12-23,2025-08-30,active,online,0.044,386.34
P-016444,C-007854,commercial_property,2024-03-23,2025-03-22,active,agent,0.092,4170.13
P-016445,C-003261,renters,2024-03-04,2024-09-29,active,agent,0.124,124.76
P-016446,C-003988,auto,2024-04-09,2024-11-12,active,agent,0.064,634.0
P-016447,C-005597,homeowners,2024-03-25,2025-06-02,active,agent,0.077,237.11
P-016448,C-007327,auto,2024-12-11,2025-10-19,active,online,0.126,396.56
P-016449,C-000242,renters,2024-06-18,2025-09-13,active,agent,0.023,173.12
P-016450,C-002389,renters,2024-04-29,2025-05-06,cancelled,online,0.061,140.71
P-016451,C-011383,auto,2024-01-23,2024-12-19,active,online,0.014,468.03
P-016452,C-001726,auto,2024-08-29,2025-09-25,active,agent,0.074,401.27
P-016453,C-009242,auto,2024-11-06,2026-02-06,lapsed,online,0.138,438.44
P-016454,C-001022,auto,2024-03-18,2025-05-09,active,online,0.006,460.63
P-016455,C-010372,renters,2024-07-13,2025-02-04,active,agent,0.068,138.1
P-016456,C-003352,auto,2024-05-17,2024-12-25,active,online,0.02,416.11
P-016457,C-010051,auto,2024-04-11,2024-11-14,active,online,0.124,468.05
P-016458,C-008231,auto,2024-11-05,2026-03-07,active,online,0.058,254.81
P-016459,C-006083,auto,2024-04-06,2025-06-26,active,partner,0.058,333.6
P-016460,C-011355,auto,2024-01-23,2025-05-26,active,online,0.041,454.67
P-016461,C-005044,renters,2024-01-15,2025-03-08,lapsed,online,0.0,148.0
P-016462,C-005117,homeowners,2024-06-14,2025-07-31,active,agent,0.014,416.02
P-016463,C-008517,auto,2024-02-09,2024-10-23,active,agent,0.121,370.24
P-016464,C-011734,commercial_property,2024-06-27,2025-11-22,active,agent,0.0,2752.83
P-016465,C-008343,commercial_property,2024-03-01,2025-06-07,active,online,0.059,2418.99
P-016466,C-009918,auto,2024-01-02,2025-04-24,lapsed,agent,0.093,361.27
P-016467,C-006664,auto,2024-06-12,2025-08-22,active,online,0.058,370.0
P-016468,C-003175,auto,2024-03-15,2024-09-22,active,online,0.045,420.58
P-016469,C-008355,auto,2024-07-07,2025-10-31,active,online,0.112,479.56
P-016470,C-003370,auto,2024-03-07,2025-05-07,lapsed,online,0.071,374.46
P-016471,C-005638,auto,2024-03-17,2024-11-18,active,online,0.028,358.82
P-016472,C-005013,homeowners,2024-11-18,2025-07-27,active,online,0.109,348.35
P-016473,C-006214,auto,2024-04-30,2025-10-20,active,agent,0.011,497.38
P-016474,C-003428,auto,2024-06-22,2025-05-27,active,partner,0.094,446.28
P-016475,C-006375,renters,2024-07-20,2025-12-27,active,agent,0.0,102.58
P-016476,C-006158,renters,2024-04-02,2025-07-22,lapsed,online,0.137,80.52
P-016477,C-010423,auto,2024-01-12,2025-02-09,lapsed,agent,0.0,453.09
P-016478,C-000039,commercial_property,2024-02-06,2024-08-21,cancelled,partner,0.064,2785.01
P-016479,C-011687,auto,2024-07-18,2025-10-12,cancelled,agent,0.064,477.61
P-016480,C-011850,commercial_property,2024-09-09,2026-02-17,active,agent,0.132,3844.82
P-016481,C-004344,commercial_property,2024-07-23,2025-07-12,lapsed,online,0.088,4239.37
P-016482,C-001986,commercial_property,2024-01-17,2025-01-05,active,agent,0.074,2616.96
P-016483,C-006644,auto,2024-02-27,2025-03-21,lapsed,agent,0.059,341.9
P-016484,C-008228,auto,2024-10-31,2025-06-12,active,agent,0.076,325.54
P-016485,C-010528,auto,2024-03-10,2024-12-18,active,agent,0.06,490.86
P-016486,C-007069,auto,2024-02-09,2025-02-01,active,online,0.023,359.02
P-016487,C-005654,renters,2024-06-14,2025-10-31,active,agent,0.028,226.89
P-016488,C-004170,homeowners,2024-02-09,2025-02-01,active,online,0.039,365.41
P-016489,C-000866,homeowners,2024-11-10,2025-06-21,active,agent,0.012,340.22
P-016490,C-000159,auto,2024-01-21,2025-05-12,active,agent,0.138,304.76
P-016491,C-010246,auto,2024-07-06,2025-05-26,active,online,0.13,430.66
P-016492,C-009163,commercial_property,2024-08-31,2025-03-16,active,online,0.0,4962.92
P-016493,C-001576,homeowners,2024-08-21,2025-09-17,active,agent,0.027,282.58
P-016494,C-011550,homeowners,2024-04-10,2025-07-14,active,online,0.029,304.64
P-016495,C-005984,auto,2024-08-15,2026-02-05,active,agent,0.0,331.47
P-016496,C-007792,auto,2024-08-22,2025-06-19,active,agent,0.0,577.75
P-016497,C-005586,homeowners,2024-03-31,2025-04-20,active,agent,0.117,246.31
P-016498,C-005368,auto,2024-05-10,2025-10-13,cancelled,agent,0.071,418.8
P-016499,C-001639,commercial_property,2024-04-14,2025-09-27,active,online,0.047,3406.47
P-016500,C-005907,auto,2024-10-29,2025-10-02,active,agent,0.006,416.54
P-016501,C-004967,renters,2024-01-12,2024-11-22,active,agent,0.0,178.88
P-016502,C-011707,auto,2024-07-23,2025-01-30,active,agent,0.068,315.57
P-016503,C-006161,homeowners,2024-06-10,2025-05-14,active,agent,0.01,249.58
P-016504,C-001718,homeowners,2024-03-08,2024-12-01,active,agent,0.117,366.88
P-016505,C-007927,auto,2024-03-03,2025-02-17,active,agent,0.042,382.31
P-016506,C-011881,homeowners,2024-11-23,2026-02-08,active,agent,0.039,346.82
P-016507,C-006388,renters,2024-03-05,2025-02-04,active,agent,0.128,125.86
P-016508,C-007971,homeowners,2024-02-05,2024-10-26,active,partner,0.047,376.82
P-016509,C-009180,renters,2024-12-02,2025-07-06,cancelled,online,0.1,205.05
P-016510,C-009851,auto,2024-10-26,2025-05-15,active,partner,0.0,505.84
P-016511,C-000087,homeowners,2024-11-03,2025-12-31,active,online,0.092,369.96
P-016512,C-011484,auto,2024-10-11,2025-07-24,active,agent,0.023,525.34
P-016513,C-011424,auto,2024-05-13,2024-12-23,cancelled,online,0.064,297.86
P-016514,C-006859,commercial_property,2024-08-13,2025-05-27,active,online,0.077,4978.19
P-016515,C-009292,auto,2024-09-19,2025-04-09,active,agent,0.049,396.89
P-016516,C-010746,auto,2024-06-27,2025-07-12,cancelled,partner,0.04,395.26
P-016517,C-001721,homeowners,2024-03-02,2024-09-20,active,online,0.036,349.72
P-016518,C-004961,homeowners,2024-11-10,2025-11-22,active,partner,0.0,303.58
P-016519,C-007619,homeowners,2024-08-31,2025-05-28,active,agent,0.067,226.31
P-016520,C-000773,auto,2024-02-12,2024-12-18,active,agent,0.042,483.3
P-016521,C-011052,homeowners,2024-02-13,2025-06-27,active,agent,0.061,278.61
P-016522,C-005481,renters,2024-08-27,2025-05-16,active,agent,0.0,179.24
P-016523,C-003904,auto,2024-06-21,2025-02-13,active,agent,0.09,497.18
P-016524,C-000506,homeowners,2024-04-24,2025-04-06,active,online,0.061,258.22
P-016525,C-002614,homeowners,2024-11-15,2025-12-15,active,agent,0.07,217.48
P-016526,C-007697,auto,2024-07-27,2026-01-04,active,online,0.045,394.34
P-016527,C-006684,renters,2024-01-20,2025-05-30,cancelled,agent,0.028,136.57
P-016528,C-004663,homeowners,2024-11-15,2025-07-04,active,agent,0.059,391.69
P-016529,C-000304,auto,2024-07-09,2025-06-24,active,agent,0.095,333.16
P-016530,C-005749,auto,2024-01-24,2024-10-29,lapsed,agent,0.005,364.14
P-016531,C-000138,homeowners,2024-12-17,2026-01-29,active,agent,0.0,537.54
P-016532,C-003377,auto,2024-10-25,2025-10-11,active,agent,0.0,294.46
P-016533,C-000527,auto,2024-03-20,2024-09-30,active,agent,0.032,453.72
P-016534,C-009697,homeowners,2024-04-26,2025-04-08,active,agent,0.077,291.41
P-016535,C-008831,homeowners,2024-02-26,2024-12-02,active,agent,0.001,452.7
P-016536,C-007152,auto,2024-11-01,2026-03-06,active,agent,0.0,355.7
P-016537,C-003135,auto,2024-01-02,2025-03-20,active,agent,0.041,449.79
P-016538,C-007356,homeowners,2024-01-18,2025-07-09,active,agent,0.126,268.39
P-016539,C-010554,auto,2024-05-13,2025-06-17,active,agent,0.039,364.88
P-016540,C-000994,homeowners,2024-03-15,2025-01-15,active,partner,0.064,469.79
P-016541,C-007828,auto,2024-02-18,2025-04-02,active,agent,0.041,432.83
P-016542,C-002508,homeowners,2024-11-06,2025-11-06,cancelled,online,0.05,262.98
P-016543,C-008788,renters,2024-09-28,2025-12-30,lapsed,agent,0.097,162.51
P-016544,C-002811,auto,2024-05-10,2024-12-16,cancelled,online,0.04,437.51
P-016545,C-007661,renters,2024-12-30,2025-12-04,active,agent,0.067,136.2
P-016546,C-006387,homeowners,2024-10-15,2025-08-10,active,online,0.09,243.69
P-016547,C-006768,auto,2024-12-07,2026-05-10,active,agent,0.085,226.45
P-016548,C-007090,homeowners,2024-12-22,2025-07-18,active,agent,0.043,306.37
P-016549,C-004672,auto,2024-08-27,2026-01-24,lapsed,agent,0.028,543.58
P-016550,C-001708,auto,2024-05-16,2025-10-06,active,agent,0.075,418.38
P-016551,C-008356,homeowners,2024-07-20,2025-04-15,active,agent,0.028,280.7
P-016552,C-001607,commercial_property,2024-12-30,2026-02-02,active,partner,0.105,2052.07
P-016553,C-008108,auto,2024-06-07,2025-06-12,active,online,0.025,562.31
P-016554,C-001143,auto,2024-08-03,2025-04-02,active,agent,0.034,415.24
P-016555,C-001273,homeowners,2024-01-15,2024-08-06,lapsed,partner,0.071,294.44
P-016556,C-006224,homeowners,2024-09-22,2025-07-27,active,agent,0.073,305.59
P-016557,C-000955,auto,2024-12-20,2025-12-07,active,agent,0.0,431.86
P-016558,C-006324,commercial_property,2024-11-07,2025-12-02,active,agent,0.0,4124.55
P-016559,C-006645,auto,2024-12-02,2025-07-29,active,online,0.003,412.07
P-016560,C-006100,commercial_property,2024-07-12,2025-07-10,active,agent,0.01,2184.37
P-016561,C-000249,homeowners,2024-08-03,2026-01-12,lapsed,agent,0.04,385.37
P-016562,C-008120,auto,2024-09-27,2026-01-27,active,online,0.023,425.93
P-016563,C-008774,renters,2024-03-01,2025-05-19,active,online,0.042,139.4
P-016564,C-008088,homeowners,2024-02-18,2024-12-29,active,online,0.029,219.33
P-016565,C-004154,homeowners,2024-07-28,2025-04-01,active,agent,0.121,341.89
P-016566,C-000178,homeowners,2024-07-24,2025-03-27,active,agent,0.075,269.63
P-016567,C-000645,auto,2024-07-26,2025-02-10,cancelled,online,0.069,372.67
P-016568,C-004890,homeowners,2024-04-28,2025-05-06,cancelled,agent,0.0,277.57
P-016569,C-011571,homeowners,2024-06-17,2025-09-20,active,online,0.002,328.68
P-016570,C-001762,homeowners,2024-06-03,2025-11-21,active,online,0.062,368.66
P-016571,C-004239,auto,2024-04-11,2025-09-15,active,online,0.03,323.33
P-016572,C-005335,renters,2024-04-12,2025-10-02,active,agent,0.007,133.68
P-016573,C-011330,commercial_property,2024-06-24,2025-12-08,active,agent,0.017,4401.63
P-016574,C-002421,commercial_property,2024-07-07,2025-06-07,cancelled,agent,0.099,3696.5
P-016575,C-008058,auto,2024-06-21,2025-07-08,active,partner,0.039,431.55
P-016576,C-009730,renters,2024-11-29,2026-05-19,active,agent,0.141,148.27
P-016577,C-001059,homeowners,2024-08-22,2025-06-09,active,agent,0.054,400.29
P-016578,C-010175,renters,2024-11-27,2026-03-14,active,agent,0.012,238.93
P-016579,C-003750,homeowners,2024-12-29,2025-07-15,active,agent,0.0,255.41
P-016580,C-006973,auto,2024-07-28,2025-03-29,active,agent,0.08,293.74
P-016581,C-005887,homeowners,2024-02-07,2025-04-14,active,partner,0.028,256.73
P-016582,C-004668,homeowners,2024-03-09,2024-09-14,lapsed,partner,0.01,304.79
P-016583,C-001846,homeowners,2024-09-06,2025-06-28,active,agent,0.068,348.43
P-016584,C-006112,homeowners,2024-10-12,2025-07-13,active,partner,0.118,401.23
P-016585,C-008170,auto,2024-06-21,2025-06-13,active,partner,0.042,434.74
P-016586,C-007453,auto,2024-06-11,2024-12-08,active,partner,0.021,529.32
P-016587,C-009706,homeowners,2024-11-02,2025-07-17,active,online,0.007,404.37
P-016588,C-006480,renters,2024-04-04,2025-07-13,active,online,0.081,158.09
P-016589,C-009095,auto,2024-01-14,2025-02-15,active,agent,0.063,428.91
P-016590,C-008915,renters,2024-11-10,2026-03-19,active,online,0.022,179.36
P-016591,C-006850,auto,2024-05-16,2025-09-04,active,agent,0.073,312.86
P-016592,C-001818,homeowners,2024-10-31,2025-08-25,active,agent,0.038,391.89
P-016593,C-002387,auto,2024-06-01,2025-07-29,active,partner,0.089,410.28
P-016594,C-004779,homeowners,2024-01-10,2025-02-04,cancelled,agent,0.022,345.54
P-016595,C-011093,commercial_property,2024-02-11,2025-01-05,active,agent,0.042,2623.5
P-016596,C-009265,auto,2024-04-11,2024-11-21,active,online,0.082,320.65
P-016597,C-006272,renters,2024-12-20,2026-05-26,active,online,0.084,130.51
P-016598,C-006297,auto,2024-02-13,2025-01-27,active,agent,0.05,376.8
P-016599,C-000251,auto,2024-07-25,2025-02-26,active,online,0.069,351.33
P-016600,C-003114,auto,2024-04-03,2025-09-09,lapsed,online,0.023,290.14
P-016601,C-007722,auto,2024-03-11,2024-10-08,active,agent,0.056,356.74
P-016602,C-008584,auto,2024-04-28,2025-06-11,lapsed,agent,0.113,247.36
P-016603,C-004206,renters,2024-09-29,2025-04-16,active,agent,0.026,138.99
P-016604,C-010962,renters,2024-02-29,2025-04-29,active,agent,0.0,240.42
P-016605,C-006199,commercial_property,2024-02-17,2025-07-17,active,agent,0.014,3535.52
P-016606,C-011509,auto,2024-03-01,2024-10-10,active,partner,0.037,445.66
P-016607,C-000946,renters,2024-01-17,2025-05-02,lapsed,agent,0.003,232.34
P-016608,C-003000,auto,2024-08-30,2025-03-22,active,online,0.017,405.75
P-016609,C-000291,commercial_property,2024-04-12,2025-01-05,active,agent,0.018,3145.18
P-016610,C-002627,commercial_property,2024-10-20,2026-03-13,active,agent,0.052,3977.53
P-016611,C-009596,commercial_property,2024-01-14,2025-07-03,active,agent,0.031,2765.78
P-016612,C-000972,auto,2024-09-11,2026-02-07,active,agent,0.042,315.08
P-016613,C-011032,homeowners,2024-06-28,2025-03-09,active,agent,0.129,456.8
P-016614,C-008309,homeowners,2024-11-25,2025-12-12,active,agent,0.002,444.2
P-016615,C-010349,auto,2024-07-22,2025-07-13,active,agent,0.094,392.28
P-016616,C-009678,homeowners,2024-04-23,2025-06-14,active,agent,0.025,304.56
P-016617,C-002966,auto,2024-03-03,2025-05-31,active,agent,0.076,260.49
P-016618,C-009465,homeowners,2024-07-26,2025-02-18,active,agent,0.0,383.49
P-016619,C-001807,homeowners,2024-10-05,2025-09-18,active,agent,0.039,297.29
