claim_id,policy_id,product_type,loss_date,peril,status,reserve,paid,report_date,close_date,severity_band
CL-0003632,P-015271,auto,2025-05-22,collision,closed,0.0,4252.91,2025-05-22,2025-06-10,high
CL-0003633,P-015272,auto,2024-12-16,collision,closed,0.0,1514.33,2024-12-16,2024-12-29,medium
CL-0003634,P-015277,homeowners,2025-04-11,hail,denied,0.0,0.0,2025-04-11,2025-04-22,low
CL-0003635,P-015282,auto,2024-11-15,collision,closed,0.0,4403.8,2024-11-15,2024-11-18,medium
CL-0003636,P-015284,auto,2024-10-04,theft,closed,0.0,726.51,2024-10-04,2024-10-09,medium
CL-0003637,P-015285,commercial_property,2025-07-25,fire,closed,0.0,4757.52,2025-07-25,2025-08-03,low
CL-0003638,P-015286,commercial_property,2025-08-27,water_damage,closed,0.0,1518.72,2025-08-27,2025-09-07,low
CL-0003639,P-015290,auto,2024-07-06,collision,open,269.13,1044.93,2024-07-06,,low
CL-0003640,P-015296,auto,2025-01-11,collision,closed,0.0,3332.6,2025-01-11,2025-01-16,high
CL-0003641,P-015300,homeowners,2025-06-01,hail,closed,0.0,3864.23,2025-06-01,2025-06-07,low
CL-0003642,P-015301,auto,2024-05-15,comprehensive,open,1481.84,5895.7,2024-05-15,,high
CL-0003643,P-015312,auto,2024-07-22,collision,closed,0.0,608.46,2024-07-22,2024-07-28,medium
CL-0003644,P-015319,homeowners,2025-07-20,water_damage,closed,0.0,716.85,2025-07-20,2025-08-14,low
CL-0003645,P-015320,homeowners,2024-06-17,hail,closed,0.0,1084.86,2024-06-17,2024-07-03,low
CL-0003646,P-015324,auto,2024-07-22,comprehensive,closed,0.0,923.17,2024-07-22,2024-08-11,medium
CL-0003647,P-015327,auto,2025-07-20,collision,closed,0.0,2459.15,2025-07-20,2025-08-08,medium
CL-0003648,P-015328,auto,2024-08-03,collision,closed,0.0,844.76,2024-08-03,2024-08-15,medium
CL-0003649,P-015330,auto,2024-01-20,comprehensive,denied,0.0,0.0,2024-01-20,2024-02-04,medium
CL-0003650,P-015331,auto,2026-09-25,collision,closed,0.0,965.77,2026-09-25,2026-10-07,medium
CL-0003651,P-015344,auto,2025-03-05,comprehensive,closed,0.0,481.26,2025-03-05,2025-03-15,low
CL-0003652,P-015349,homeowners,2025-08-03,hail,open,2179.33,2795.86,2025-08-03,,medium
CL-0003653,P-015351,auto,2025-08-11,collision,closed,0.0,1446.73,2025-08-11,2025-08-20,medium
CL-0003654,P-015352,auto,2025-03-28,collision,closed,0.0,1604.85,2025-03-28,2025-04-20,low
CL-0003655,P-015353,auto,2024-02-17,collision,closed,0.0,2151.06,2024-02-17,2024-03-03,high
CL-0003656,P-015355,homeowners,2024-07-18,hail,denied,0.0,0.0,2024-07-18,2024-08-15,high
CL-0003657,P-015379,auto,2024-09-02,collision,closed,0.0,1652.3,2024-09-02,2024-09-15,low
CL-0003658,P-015383,auto,2025-01-09,comprehensive,closed,0.0,620.94,2025-01-09,2025-01-18,low
CL-0003659,P-015385,auto,2024-06-21,collision,closed,0.0,2513.91,2024-06-21,2024-07-11,low
CL-0003660,P-015386,homeowners,2024-02-06,theft,closed,0.0,439.94,2024-02-06,2024-02-18,high
CL-0003661,P-015400,homeowners,2024-08-05,hail,closed,0.0,2004.46,2024-08-05,2024-08-13,medium
CL-0003662,P-015402,auto,2024-08-28,collision,closed,0.0,2399.63,2024-08-28,2024-09-04,low
CL-0003663,P-015404,homeowners,2025-12-12,water_damage,closed,0.0,3097.46,2025-12-12,2025-12-27,medium
CL-0003664,P-015413,auto,2025-09-20,comprehensive,open,1651.46,4528.57,2025-09-20,,low
CL-0003665,P-015416,commercial_property,2025-05-05,water_damage,closed,0.0,677.77,2025-05-05,2025-05-17,high
CL-0003666,P-015419,homeowners,2024-06-14,hail,denied,0.0,0.0,2024-06-14,2024-06-26,high
CL-0003667,P-015420,homeowners,2025-06-06,hail,closed,0.0,2276.59,2025-06-06,2025-07-03,low
CL-0003668,P-015434,auto,2024-09-10,collision,closed,0.0,1149.99,2024-09-10,2024-09-17,medium
CL-0003669,P-015436,homeowners,2025-07-26,hail,closed,0.0,3941.9,2025-07-26,2025-08-04,low
CL-0003670,P-015440,auto,2024-06-12,collision,closed,0.0,3458.83,2024-06-12,2024-06-28,medium
CL-0003671,P-015440,auto,2024-05-01,collision,closed,0.0,1933.91,2024-05-01,2024-05-15,medium
CL-0003672,P-015442,auto,2025-04-18,collision,open,1268.53,2041.77,2025-04-18,,medium
CL-0003673,P-015448,auto,2025-06-15,collision,closed,0.0,796.98,2025-06-15,2025-06-18,low
CL-0003674,P-015450,auto,2024-10-24,collision,closed,0.0,2812.64,2024-10-24,2024-11-08,high
CL-0003675,P-015452,homeowners,2024-07-14,theft,closed,0.0,1210.83,2024-07-14,2024-07-30,low
CL-0003676,P-015452,homeowners,2025-12-14,water_damage,closed,0.0,3116.9,2025-12-14,2026-01-13,medium
CL-0003677,P-015461,auto,2025-12-12,collision,closed,0.0,299.33,2025-12-12,2025-12-29,low
CL-0003678,P-015465,homeowners,2025-01-03,water_damage,closed,0.0,6637.15,2025-01-03,2025-01-07,low
CL-0003679,P-015466,homeowners,2024-10-28,hail,open,1735.96,2911.7,2024-10-28,,medium
CL-0003680,P-015471,auto,2024-05-26,collision,closed,0.0,2763.74,2024-05-26,2024-06-17,low
CL-0003681,P-015481,auto,2024-10-19,collision,closed,0.0,768.85,2024-10-19,2024-10-29,medium
CL-0003682,P-015488,auto,2025-11-16,collision,closed,0.0,2350.29,2025-11-16,2025-12-09,low
CL-0003683,P-015489,homeowners,2024-01-11,hail,open,3030.66,5065.83,2024-01-11,,medium
CL-0003684,P-015495,auto,2024-06-28,theft,closed,0.0,488.66,2024-06-28,2024-07-19,low
CL-0003685,P-015503,auto,2024-07-28,collision,open,747.63,1841.61,2024-07-28,,low
CL-0003686,P-015510,homeowners,2024-04-13,hail,closed,0.0,3883.4,2024-04-13,2024-04-15,low
CL-0003687,P-015516,auto,2025-05-04,theft,closed,0.0,1170.83,2025-05-04,2025-05-08,low
CL-0003688,P-015518,auto,2024-08-28,comprehensive,closed,0.0,1233.65,2024-08-28,2024-09-09,low
CL-0003689,P-015523,homeowners,2025-04-16,hail,closed,0.0,5663.65,2025-04-16,2025-04-26,medium
CL-0003690,P-015525,auto,2025-03-05,collision,open,1067.3,2541.48,2025-03-05,,low
CL-0003691,P-015529,auto,2025-03-25,comprehensive,closed,0.0,1197.41,2025-03-25,2025-04-12,low
CL-0003692,P-015530,auto,2024-08-07,comprehensive,closed,0.0,10119.35,2024-08-07,2024-08-22,low
CL-0003693,P-015532,auto,2024-11-22,collision,denied,0.0,0.0,2024-11-22,2024-11-28,high
CL-0003694,P-015533,homeowners,2024-05-22,hail,open,1241.22,1550.25,2024-05-22,,low
CL-0003695,P-015533,homeowners,2025-06-21,theft,closed,0.0,1001.52,2025-06-21,2025-06-28,low
CL-0003696,P-015534,auto,2025-08-10,collision,closed,0.0,581.05,2025-08-10,2025-08-17,medium
CL-0003697,P-015539,auto,2024-04-05,theft,closed,0.0,5894.26,2024-04-05,2024-04-30,low
CL-0003698,P-015544,auto,2025-11-17,theft,closed,0.0,2006.52,2025-11-17,2025-11-19,high
CL-0003699,P-015549,renters,2024-10-12,fire,open,14258.5,15430.75,2024-10-12,,high
CL-0003700,P-015554,commercial_property,2024-12-27,theft,closed,0.0,5537.49,2024-12-27,2025-01-04,low
CL-0003701,P-015557,auto,2024-11-17,comprehensive,open,1193.58,3460.85,2024-11-17,,low
CL-0003702,P-015557,auto,2024-06-26,collision,closed,0.0,7946.26,2024-06-26,2024-07-18,low
CL-0003703,P-015559,auto,2024-10-04,collision,closed,0.0,2225.35,2024-10-04,2024-10-16,high
CL-0003704,P-015559,auto,2025-05-14,collision,closed,0.0,2007.81,2025-05-14,2025-05-29,medium
CL-0003705,P-015565,auto,2025-12-09,collision,closed,0.0,1803.18,2025-12-09,2025-12-24,low
CL-0003706,P-015567,auto,2025-04-26,collision,closed,0.0,3520.13,2025-04-26,2025-05-23,medium
CL-0003707,P-015567,auto,2024-09-19,collision,closed,0.0,2289.3,2024-09-19,2024-10-07,low
CL-0003708,P-015570,homeowners,2024-06-10,hail,closed,0.0,2289.34,2024-06-10,2024-06-17,low
CL-0003709,P-015571,auto,2025-07-28,comprehensive,open,843.14,1143.16,2025-07-28,,low
CL-0003710,P-015571,auto,2025-05-16,comprehensive,closed,0.0,554.17,2025-05-16,2025-05-29,low
CL-0003711,P-015579,homeowners,2025-11-18,water_damage,closed,0.0,2593.37,2025-11-18,2025-12-01,low
CL-0003712,P-015582,renters,2024-09-19,theft,closed,0.0,1642.19,2024-09-19,2024-10-02,medium
CL-0003713,P-015584,auto,2024-04-10,collision,closed,0.0,3613.43,2024-04-10,2024-04-26,low
CL-0003714,P-015584,auto,2025-12-14,collision,closed,0.0,748.03,2025-12-14,2026-01-04,low
CL-0003715,P-015587,homeowners,2024-10-27,hail,closed,0.0,3835.19,2024-10-27,2024-11-04,medium
CL-0003716,P-015589,auto,2025-07-22,comprehensive,closed,0.0,4973.37,2025-07-22,2025-08-11,high
CL-0003717,P-015591,auto,2025-02-20,collision,closed,0.0,1656.56,2025-02-20,2025-03-04,low
CL-0003718,P-015592,auto,2024-03-28,collision,denied,0.0,0.0,2024-03-28,2024-04-11,medium
CL-0003719,P-015598,homeowners,2025-10-04,water_damage,closed,0.0,755.52,2025-10-04,2025-10-13,low
CL-0003720,P-015607,auto,2024-10-28,collision,closed,0.0,1308.15,2024-10-28,2024-11-15,low
CL-0003721,P-015609,auto,2025-06-08,collision,closed,0.0,8662.71,2025-06-08,2025-06-22,medium
CL-0003722,P-015616,auto,2024-02-07,comprehensive,closed,0.0,5078.54,2024-02-07,2024-03-09,cat
CL-0003723,P-015621,homeowners,2024-02-03,water_damage,closed,0.0,3948.87,2024-02-03,2024-02-19,high
CL-0003724,P-015627,homeowners,2024-07-14,hail,closed,0.0,5423.06,2024-07-14,2024-07-23,medium
CL-0003725,P-015636,auto,2025-05-11,comprehensive,open,2116.48,4096.69,2025-05-11,,low
CL-0003726,P-015638,commercial_property,2024-03-14,water_damage,closed,0.0,1282.92,2024-03-14,2024-04-04,medium
CL-0003727,P-015638,commercial_property,2024-02-17,water_damage,denied,0.0,0.0,2024-02-17,2024-03-08,low
CL-0003728,P-015639,auto,2024-06-07,collision,closed,0.0,3238.33,2024-06-07,2024-06-18,low
CL-0003729,P-015642,auto,2025-01-27,collision,closed,0.0,1163.05,2025-01-27,2025-02-10,low
CL-0003730,P-015649,homeowners,2024-08-26,hail,closed,0.0,4851.92,2024-08-26,2024-09-25,medium
CL-0003731,P-015659,auto,2024-02-15,collision,closed,0.0,11343.16,2024-02-15,2024-02-28,low
CL-0003732,P-015665,commercial_property,2024-01-14,theft,denied,0.0,0.0,2024-01-14,2024-01-19,low
CL-0003733,P-015667,homeowners,2024-11-18,water_damage,open,449.58,678.65,2024-11-18,,low
CL-0003734,P-015667,homeowners,2024-05-24,water_damage,closed,0.0,3094.82,2024-05-24,2024-06-20,cat
CL-0003735,P-015672,auto,2024-12-11,collision,open,2362.1,6171.9,2024-12-11,,high
CL-0003736,P-015675,auto,2024-03-18,collision,open,1299.47,3232.44,2024-03-18,,medium
CL-0003737,P-015679,auto,2025-08-16,comprehensive,closed,0.0,864.54,2025-08-16,2025-09-04,low
CL-0003738,P-015681,renters,2024-07-28,fire,open,1337.69,2261.65,2024-07-28,,medium
CL-0003739,P-015682,auto,2024-07-28,theft,open,3410.9,4450.16,2024-07-28,,low
CL-0003740,P-015686,auto,2024-06-07,collision,closed,0.0,11627.27,2024-06-07,2024-06-20,medium
CL-0003741,P-015690,auto,2025-09-12,collision,closed,0.0,338.14,2025-09-12,2025-09-27,low
CL-0003742,P-015711,auto,2025-05-25,collision,closed,0.0,5206.79,2025-05-25,2025-06-15,low
CL-0003743,P-015716,auto,2025-12-10,comprehensive,closed,0.0,2700.38,2025-12-10,2026-01-09,low
CL-0003744,P-015717,auto,2025-08-26,collision,open,905.21,1426.99,2025-08-26,,medium
CL-0003745,P-015721,auto,2025-04-12,collision,closed,0.0,8817.26,2025-04-12,2025-04-16,high
CL-0003746,P-015726,auto,2024-05-07,comprehensive,closed,0.0,4654.28,2024-05-07,2024-05-17,medium
CL-0003747,P-015728,auto,2025-01-17,theft,closed,0.0,824.52,2025-01-17,2025-01-24,low
CL-0003748,P-015730,auto,2025-11-02,collision,closed,0.0,1784.26,2025-11-02,2025-11-08,low
CL-0003749,P-015731,homeowners,2024-10-14,hail,closed,0.0,1437.71,2024-10-14,2024-10-21,high
CL-0003750,P-015732,auto,2025-08-17,comprehensive,closed,0.0,3580.53,2025-08-17,2025-08-30,low
CL-0003751,P-015734,auto,2025-02-24,collision,closed,0.0,5164.72,2025-02-24,2025-03-08,low
CL-0003752,P-015734,auto,2026-04-13,comprehensive,open,926.15,2729.63,2026-04-13,,high
CL-0003753,P-015741,commercial_property,2025-03-27,water_damage,closed,0.0,654.93,2025-03-27,2025-04-04,low
CL-0003754,P-015743,homeowners,2025-01-05,hail,closed,0.0,3914.59,2025-01-05,2025-01-10,high
CL-0003755,P-015744,commercial_property,2024-04-17,theft,closed,0.0,4380.98,2024-04-17,2024-04-27,low
CL-0003756,P-015749,auto,2025-08-12,collision,closed,0.0,7278.08,2025-08-12,2025-09-04,low
CL-0003757,P-015750,homeowners,2024-08-06,fire,open,5215.3,9274.22,2024-08-06,,low
CL-0003758,P-015754,homeowners,2024-02-16,water_damage,closed,0.0,3782.25,2024-02-16,2024-03-01,medium
CL-0003759,P-015755,homeowners,2025-11-04,water_damage,closed,0.0,5852.86,2025-11-04,2025-11-28,medium
CL-0003760,P-015756,auto,2024-05-12,collision,denied,0.0,0.0,2024-05-12,2024-06-03,high
CL-0003761,P-015768,auto,2025-11-02,collision,closed,0.0,5184.57,2025-11-02,2025-11-11,low
CL-0003762,P-015782,homeowners,2025-04-13,hail,closed,0.0,1889.98,2025-04-13,2025-04-26,medium
CL-0003763,P-015782,homeowners,2025-08-23,hail,closed,0.0,1698.66,2025-08-23,2025-09-05,low
CL-0003764,P-015791,renters,2025-07-18,theft,open,505.55,1070.0,2025-07-18,,medium
CL-0003765,P-015793,auto,2024-08-17,comprehensive,closed,0.0,976.23,2024-08-17,2024-08-17,high
CL-0003766,P-015797,homeowners,2024-07-20,hail,open,873.96,3815.03,2024-07-20,,low
CL-0003767,P-015797,homeowners,2024-07-13,hail,closed,0.0,2483.34,2024-07-13,2024-07-31,high
CL-0003768,P-015798,auto,2025-11-04,collision,closed,0.0,305.01,2025-11-04,2025-11-22,low
CL-0003769,P-015801,homeowners,2025-11-28,water_damage,closed,0.0,3330.82,2025-11-28,2025-12-05,medium
CL-0003770,P-015808,auto,2024-01-21,collision,open,1254.68,3458.88,2024-01-21,,medium
CL-0003771,P-015814,auto,2025-07-08,collision,closed,0.0,778.32,2025-07-08,2025-07-17,high
CL-0003772,P-015814,auto,2025-03-15,collision,closed,0.0,978.07,2025-03-15,2025-04-10,low
CL-0003773,P-015817,homeowners,2024-02-23,fire,closed,0.0,1322.47,2024-02-23,2024-03-11,medium
CL-0003774,P-015821,auto,2025-09-24,collision,closed,0.0,730.31,2025-09-24,2025-10-10,medium
CL-0003775,P-015828,auto,2025-10-28,collision,open,854.32,1274.52,2025-10-28,,medium
CL-0003776,P-015828,auto,2025-11-01,collision,closed,0.0,7449.71,2025-11-01,2025-11-20,high
CL-0003777,P-015830,homeowners,2024-10-12,theft,closed,0.0,1210.86,2024-10-12,2024-10-26,medium
CL-0003778,P-015832,auto,2024-01-28,collision,open,881.15,2128.25,2024-01-28,,low
CL-0003779,P-015832,auto,2024-11-28,theft,open,101.35,288.43,2024-11-28,,low
CL-0003780,P-015844,auto,2024-01-01,collision,closed,0.0,1886.88,2024-01-01,2024-01-08,low
CL-0003781,P-015844,auto,2025-09-01,collision,closed,0.0,1883.65,2025-09-01,2025-09-16,medium
CL-0003782,P-015854,homeowners,2025-03-19,hail,open,2068.71,2542.35,2025-03-19,,medium
CL-0003783,P-015854,homeowners,2025-11-11,water_damage,closed,0.0,4953.98,2025-11-11,2025-11-18,low
CL-0003784,P-015865,commercial_property,2025-09-03,theft,closed,0.0,2424.73,2025-09-03,2025-09-22,low
CL-0003785,P-015867,homeowners,2026-10-16,fire,closed,0.0,786.47,2026-10-16,2026-10-17,medium
CL-0003786,P-015869,auto,2025-06-24,collision,closed,0.0,1795.9,2025-06-24,2025-06-28,medium
CL-0003787,P-015875,homeowners,2025-11-09,fire,open,9691.52,36394.89,2025-11-09,,low
CL-0003788,P-015881,homeowners,2025-04-10,fire,closed,0.0,8222.93,2025-04-10,2025-04-15,high
CL-0003789,P-015882,homeowners,2026-03-02,hail,closed,0.0,5799.85,2026-03-02,2026-03-24,high
CL-0003790,P-015885,homeowners,2024-08-22,hail,denied,0.0,0.0,2024-08-22,2024-08-31,medium
CL-0003791,P-015891,auto,2024-04-17,collision,closed,0.0,7317.3,2024-04-17,2024-04-29,low
CL-0003792,P-015894,homeowners,2024-03-17,hail,open,2282.88,3253.2,2024-03-17,,high
CL-0003793,P-015896,auto,2025-07-25,comprehensive,closed,0.0,3069.38,2025-07-25,2025-08-01,medium
CL-0003794,P-015898,auto,2025-04-24,comprehensive,closed,0.0,817.7,2025-04-24,2025-05-06,low
CL-0003795,P-015903,homeowners,2025-09-19,hail,closed,0.0,2454.95,2025-09-19,2025-09-23,medium
CL-0003796,P-015904,renters,2025-10-24,water_damage,closed,0.0,4442.18,2025-10-24,2025-11-02,medium
CL-0003797,P-015907,homeowners,2025-01-24,hail,closed,0.0,2156.47,2025-01-24,2025-02-15,high
CL-0003798,P-015908,auto,2024-03-26,collision,closed,0.0,11111.0,2024-03-26,2024-04-16,low
CL-0003799,P-015914,auto,2024-05-05,collision,closed,0.0,641.23,2024-05-05,2024-05-09,low
CL-0003800,P-015916,auto,2025-06-24,comprehensive,closed,0.0,2345.01,2025-06-24,2025-07-15,medium
CL-0003801,P-015926,homeowners,2024-07-02,hail,closed,0.0,2090.11,2024-07-02,2024-07-18,low
CL-0003802,P-015928,renters,2024-10-11,water_damage,open,2633.04,3894.15,2024-10-11,,low
CL-0003803,P-015934,auto,2025-03-27,collision,closed,0.0,754.22,2025-03-27,2025-04-08,medium
CL-0003804,P-015934,auto,2025-07-13,theft,open,841.06,1267.9,2025-07-13,,medium
CL-0003805,P-015936,auto,2025-12-22,collision,closed,0.0,368.85,2025-12-22,2026-01-01,low
CL-0003806,P-015945,commercial_property,2025-11-27,fire,closed,0.0,1826.07,2025-11-27,2025-12-02,medium
CL-0003807,P-015945,commercial_property,2024-12-21,theft,closed,0.0,1194.6,2024-12-21,2024-12-27,low
CL-0003808,P-015945,commercial_property,2024-09-21,fire,closed,0.0,7262.16,2024-09-21,2024-10-20,high
CL-0003809,P-015948,auto,2024-11-23,comprehensive,denied,0.0,0.0,2024-11-23,2024-12-15,low
CL-0003810,P-015952,homeowners,2025-02-08,fire,closed,0.0,2245.48,2025-02-08,2025-02-22,medium
CL-0003811,P-015952,homeowners,2024-11-08,fire,closed,0.0,12159.57,2024-11-08,2024-11-28,low
CL-0003812,P-015957,auto,2025-07-23,comprehensive,closed,0.0,4052.58,2025-07-23,2025-07-28,high
CL-0003813,P-015961,auto,2024-03-11,collision,closed,0.0,1122.83,2024-03-11,2024-03-20,medium
CL-0003814,P-015963,auto,2026-10-13,collision,closed,0.0,1314.78,2026-10-13,2026-10-20,low
CL-0003815,P-015991,homeowners,2025-05-22,hail,closed,0.0,3289.03,2025-05-22,2025-06-03,medium
CL-0003816,P-015995,auto,2024-12-07,comprehensive,closed,0.0,4793.89,2024-12-07,2024-12-12,high
CL-0003817,P-016000,auto,2024-04-15,collision,closed,0.0,2352.0,2024-04-15,2024-04-30,low
CL-0003818,P-016005,homeowners,2024-02-22,hail,closed,0.0,2110.73,2024-02-22,2024-03-18,low
CL-0003819,P-016011,renters,2024-08-28,theft,closed,0.0,2446.93,2024-08-28,2024-09-04,cat
CL-0003820,P-016012,homeowners,2025-02-25,hail,closed,0.0,9133.51,2025-02-25,2025-03-13,low
CL-0003821,P-016013,auto,2024-06-26,collision,closed,0.0,3848.09,2024-06-26,2024-07-05,high
CL-0003822,P-016018,renters,2024-04-22,theft,open,2251.71,2583.38,2024-04-22,,high
CL-0003823,P-016024,auto,2025-05-06,collision,closed,0.0,7587.89,2025-05-06,2025-05-20,medium
CL-0003824,P-016032,homeowners,2024-05-28,hail,closed,0.0,3146.61,2024-05-28,2024-06-14,medium
CL-0003825,P-016043,homeowners,2024-07-25,water_damage,open,1571.61,3827.62,2024-07-25,,medium
CL-0003826,P-016056,auto,2025-08-28,comprehensive,closed,0.0,3077.54,2025-08-28,2025-09-18,medium
CL-0003827,P-016056,auto,2026-05-12,collision,closed,0.0,761.82,2026-05-12,2026-05-15,medium
CL-0003828,P-016056,auto,2025-10-23,collision,open,2514.44,3870.7,2025-10-23,,medium
CL-0003829,P-016056,auto,2025-11-28,collision,closed,0.0,2819.69,2025-11-28,2025-12-13,medium
CL-0003830,P-016058,auto,2025-04-05,collision,closed,0.0,1000.87,2025-04-05,2025-04-12,medium
CL-0003831,P-016059,auto,2024-08-11,collision,closed,0.0,2775.35,2024-08-11,2024-08-16,medium
CL-0003832,P-016070,auto,2025-02-12,collision,closed,0.0,4710.65,2025-02-12,2025-02-22,low
CL-0003833,P-016076,auto,2024-12-17,comprehensive,open,3113.44,3616.61,2024-12-17,,medium
CL-0003834,P-016078,auto,2024-06-25,collision,open,759.33,1050.38,2024-06-25,,low
CL-0003835,P-016079,auto,2025-09-06,collision,open,1146.73,4606.9,2025-09-06,,medium
CL-0003836,P-016083,auto,2024-10-07,collision,closed,0.0,772.91,2024-10-07,2024-10-19,high
CL-0003837,P-016084,homeowners,2025-03-16,water_damage,closed,0.0,2847.42,2025-03-16,2025-04-01,low
CL-0003838,P-016084,homeowners,2024-07-13,hail,closed,0.0,1455.24,2024-07-13,2024-07-17,high
CL-0003839,P-016093,auto,2025-02-27,collision,closed,0.0,1101.06,2025-02-27,2025-03-10,low
CL-0003840,P-016096,auto,2024-06-02,collision,denied,0.0,0.0,2024-06-02,2024-06-08,medium
CL-0003841,P-016100,homeowners,2024-03-04,fire,closed,0.0,21136.79,2024-03-04,2024-03-08,low
CL-0003842,P-016108,auto,2025-08-16,collision,closed,0.0,2899.85,2025-08-16,2025-08-23,low
CL-0003843,P-016108,auto,2024-06-22,collision,closed,0.0,902.8,2024-06-22,2024-07-05,high
CL-0003844,P-016111,auto,2024-08-06,theft,closed,0.0,429.68,2024-08-06,2024-08-22,medium
CL-0003845,P-016111,auto,2025-05-28,collision,closed,0.0,1959.46,2025-05-28,2025-06-08,medium
CL-0003846,P-016119,auto,2025-05-28,theft,closed,0.0,1332.27,2025-05-28,2025-06-11,medium
CL-0003847,P-016134,homeowners,2024-10-26,fire,denied,0.0,0.0,2024-10-26,2024-11-04,low
CL-0003848,P-016139,auto,2025-08-23,comprehensive,closed,0.0,5578.23,2025-08-23,2025-08-26,medium
CL-0003849,P-016147,homeowners,2025-06-21,water_damage,closed,0.0,1632.32,2025-06-21,2025-07-07,medium
CL-0003850,P-016147,homeowners,2025-09-18,water_damage,closed,0.0,1649.0,2025-09-18,2025-10-22,low
CL-0003851,P-016151,auto,2024-01-28,collision,closed,0.0,955.09,2024-01-28,2024-02-21,medium
CL-0003852,P-016158,homeowners,2025-06-27,hail,closed,0.0,3947.84,2025-06-27,2025-07-18,cat
CL-0003853,P-016168,renters,2025-12-28,theft,denied,0.0,0.0,2025-12-28,2026-01-15,low
CL-0003854,P-016177,homeowners,2024-10-10,hail,open,498.21,1667.53,2024-10-10,,medium
CL-0003855,P-016185,auto,2025-04-16,theft,closed,0.0,1390.67,2025-04-16,2025-04-27,medium
CL-0003856,P-016188,homeowners,2024-08-28,hail,open,427.89,1289.85,2024-08-28,,medium
CL-0003857,P-016193,auto,2024-09-27,collision,open,2301.91,3040.23,2024-09-27,,medium
CL-0003858,P-016200,auto,2025-03-04,collision,open,740.46,1637.36,2025-03-04,,medium
CL-0003859,P-016202,homeowners,2024-12-23,hail,closed,0.0,8823.57,2024-12-23,2024-12-29,medium
CL-0003860,P-016207,homeowners,2024-05-12,hail,closed,0.0,4125.51,2024-05-12,2024-05-21,low
CL-0003861,P-016223,auto,2024-10-17,collision,open,292.06,553.87,2024-10-17,,high
CL-0003862,P-016229,auto,2025-09-14,collision,closed,0.0,3135.1,2025-09-14,2025-09-28,medium
CL-0003863,P-016230,homeowners,2025-05-28,hail,closed,0.0,7452.73,2025-05-28,2025-06-02,medium
CL-0003864,P-016238,homeowners,2024-03-08,hail,denied,0.0,0.0,2024-03-08,2024-03-24,low
CL-0003865,P-016238,homeowners,2024-10-04,water_damage,closed,0.0,1315.51,2024-10-04,2024-11-05,high
CL-0003866,P-016239,auto,2025-04-18,collision,closed,0.0,3296.29,2025-04-18,2025-05-02,high
CL-0003867,P-016246,homeowners,2024-08-27,water_damage,closed,0.0,3056.58,2024-08-27,2024-09-12,medium
CL-0003868,P-016255,commercial_property,2024-12-20,fire,closed,0.0,139499.72,2024-12-20,2025-01-05,medium
CL-0003869,P-016263,homeowners,2025-10-04,theft,open,701.12,986.73,2025-10-04,,medium
CL-0003870,P-016269,homeowners,2025-12-23,water_damage,denied,0.0,0.0,2025-12-23,2026-01-12,medium
CL-0003871,P-016271,auto,2025-11-24,collision,open,297.86,887.41,2025-11-24,,high
CL-0003872,P-016271,auto,2024-05-16,collision,closed,0.0,921.76,2024-05-16,2024-06-02,low
CL-0003873,P-016274,homeowners,2025-06-27,hail,closed,0.0,4389.58,2025-06-27,2025-06-30,low
CL-0003874,P-016276,auto,2024-05-28,theft,closed,0.0,251.52,2024-05-28,2024-07-04,medium
CL-0003875,P-016277,homeowners,2024-01-14,hail,closed,0.0,15533.6,2024-01-14,2024-01-29,high
CL-0003876,P-016279,homeowners,2025-01-28,water_damage,closed,0.0,8265.64,2025-01-28,2025-02-05,medium
CL-0003877,P-016282,auto,2025-03-04,collision,closed,0.0,553.48,2025-03-04,2025-03-22,low
CL-0003878,P-016282,auto,2025-11-01,collision,closed,0.0,2618.33,2025-11-01,2025-11-27,low
CL-0003879,P-016287,auto,2025-05-17,collision,closed,0.0,2900.17,2025-05-17,2025-05-21,low
CL-0003880,P-016287,auto,2025-08-14,comprehensive,closed,0.0,6500.03,2025-08-14,2025-08-25,medium
CL-0003881,P-016294,auto,2025-08-23,collision,closed,0.0,4676.18,2025-08-23,2025-09-01,medium
CL-0003882,P-016307,homeowners,2025-12-12,water_damage,closed,0.0,6775.88,2025-12-12,2025-12-27,low
CL-0003883,P-016330,auto,2025-03-04,comprehensive,closed,0.0,3450.5,2025-03-04,2025-03-07,cat
CL-0003884,P-016332,auto,2024-12-04,collision,closed,0.0,1640.16,2024-12-04,2025-01-03,medium
CL-0003885,P-016342,auto,2024-04-21,collision,closed,0.0,1601.93,2024-04-21,2024-04-26,high
CL-0003886,P-016343,auto,2025-07-02,comprehensive,open,511.86,1877.75,2025-07-02,,medium
CL-0003887,P-016344,homeowners,2025-09-25,hail,denied,0.0,0.0,2025-09-25,2025-10-16,medium
CL-0003888,P-016347,auto,2025-04-25,collision,closed,0.0,1476.57,2025-04-25,2025-05-10,medium
CL-0003889,P-016358,auto,2025-04-28,collision,closed,0.0,1132.08,2025-04-28,2025-05-20,low
CL-0003890,P-016359,auto,2024-10-08,collision,closed,0.0,1149.72,2024-10-08,2024-10-27,medium
CL-0003891,P-016366,homeowners,2024-06-16,hail,closed,0.0,3191.1,2024-06-16,2024-06-30,medium
CL-0003892,P-016367,renters,2025-04-10,water_damage,closed,0.0,2174.06,2025-04-10,2025-05-01,low
