vehicle_id,policy_id,make,model,year,annual_mileage,telematics_score,night_driving_pct,hard_brakes_per_100km,overspeed_events_per_100km,phone_use_pct
V-018055,P-018055,Renault,Megane,2021,19041,68.0,0.675,1.9,0.9,0.185
V-018058,P-018058,Volkswagen,Passat,2005,17327,75.8,0.498,2.2,0.1,0.208
V-018060,P-018060,Renault,Clio,2013,6589,79.7,0.096,1.4,5.8,0.6
V-018061,P-018061,Renault,Captur,2013,15971,72.7,0.246,2.2,2.7,0.427
V-018062,P-018062,Skoda,Octavia,2006,20348,57.7,0.106,3.3,1.6,0.17
V-018063,P-018063,Toyota,Corolla,2023,11164,64.6,0.209,1.6,3.3,0.315
V-018064,P-018064,Skoda,Octavia,2007,19952,61.7,0.616,5.6,0.8,0.338
V-018066,P-018066,Renault,Megane,2009,3820,70.8,0.407,4.7,0.9,0.384
V-018067,P-018067,Skoda,Fabia,2011,18193,67.3,0.291,2.8,0.9,0.584
V-018068,P-018068,Skoda,Octavia,2009,4597,65.6,0.159,2.1,0.8,0.41
V-018071,P-018071,Volkswagen,Golf,2019,7223,65.1,0.384,5.3,4.7,0.184
V-018072,P-018072,Toyota,Yaris,2023,9960,54.0,0.21,2.6,1.9,0.187
V-018073,P-018073,Skoda,Fabia,2020,11436,68.2,0.307,1.3,3.1,0.382
V-018082,P-018082,Skoda,Fabia,2022,20557,55.3,0.135,11.5,3.1,0.227
V-018085,P-018085,Dacia,Duster,2015,17502,69.3,0.373,1.2,2.0,0.312
V-018086,P-018086,Volkswagen,Passat,2009,23978,74.2,0.114,0.7,2.3,0.041
V-018087,P-018087,Renault,Megane,2019,20908,63.4,0.322,9.5,0.5,0.494
V-018091,P-018091,Dacia,Sandero,2012,11070,64.5,0.437,8.0,4.6,0.147
V-018093,P-018093,Volkswagen,Golf,2012,20236,59.7,0.246,2.8,3.1,0.177
V-018097,P-018097,Dacia,Logan,2013,8281,38.0,0.29,13.5,2.3,0.114
V-018099,P-018099,Renault,Captur,2020,2911,72.8,0.194,2.5,1.0,0.429
V-018100,P-018100,Renault,Clio,2010,2000,52.1,0.419,1.4,2.8,0.25
V-018101,P-018101,Toyota,RAV4,2005,14076,84.0,0.302,6.8,0.6,0.514
V-018102,P-018102,Renault,Captur,2009,10904,73.6,0.119,6.1,1.4,0.348
V-018103,P-018103,Renault,Megane,2022,12358,95.9,0.205,1.5,2.6,0.173
V-018104,P-018104,Skoda,Fabia,2016,10175,49.8,0.112,3.0,1.2,0.483
V-018106,P-018106,Renault,Megane,2011,22890,64.8,0.365,4.8,3.1,0.139
V-018109,P-018109,Toyota,Yaris,2007,11341,77.9,0.634,7.1,1.4,0.195
V-018110,P-018110,Dacia,Sandero,2014,6549,69.4,0.306,2.8,0.2,0.324
V-018112,P-018112,Renault,Clio,2023,16560,64.9,0.187,0.3,11.1,0.378
V-018113,P-018113,Renault,Clio,2014,4766,76.3,0.066,4.6,0.9,0.09
V-018116,P-018116,Renault,Megane,2012,18661,73.6,0.124,2.8,0.0,0.27
V-018118,P-018118,Toyota,Corolla,2014,6919,61.1,0.256,2.3,9.0,0.241
V-018120,P-018120,Skoda,Fabia,2011,17285,64.6,0.159,4.6,4.1,0.284
V-018121,P-018121,Skoda,Fabia,2019,10797,69.0,0.494,3.1,0.2,0.277
V-018125,P-018125,Volkswagen,Passat,2022,15365,54.1,0.506,2.0,2.6,0.312
V-018126,P-018126,Renault,Clio,2024,21317,82.1,0.167,1.6,3.3,0.225
V-018128,P-018128,Dacia,Logan,2022,19408,55.6,0.214,5.4,0.1,0.187
V-018129,P-018129,Skoda,Octavia,2024,2000,74.8,0.145,1.7,0.2,0.246
V-018130,P-018130,Volkswagen,Golf,2014,12639,66.8,0.054,1.1,0.9,0.164
V-018140,P-018140,Skoda,Fabia,2019,10011,68.2,0.124,1.2,8.7,0.205
V-018143,P-018143,Renault,Captur,2005,14915,78.3,0.57,3.2,2.1,0.077
V-018144,P-018144,Renault,Clio,2011,6603,77.0,0.231,2.9,1.7,0.331
V-018145,P-018145,Volkswagen,Passat,2019,19644,68.3,0.511,7.5,0.1,0.073
V-018152,P-018152,Skoda,Fabia,2012,2000,59.2,0.245,4.3,0.2,0.095
V-018155,P-018155,Dacia,Sandero,2006,21870,68.8,0.221,9.5,5.0,0.116
V-018158,P-018158,Volkswagen,Polo,2014,20357,64.8,0.195,4.2,5.3,0.455
V-018160,P-018160,Skoda,Fabia,2011,9010,80.6,0.271,3.3,1.5,0.205
V-018164,P-018164,Dacia,Duster,2022,2288,71.4,0.371,4.7,0.4,0.1
V-018171,P-018171,Renault,Megane,2005,9356,43.4,0.551,1.4,4.5,0.253
V-018175,P-018175,Volkswagen,Golf,2015,3337,49.2,0.161,3.8,1.9,0.352
V-018176,P-018176,Dacia,Logan,2017,20532,62.1,0.282,7.7,10.2,0.159
V-018182,P-018182,Toyota,Yaris,2020,22646,67.4,0.12,12.5,1.6,0.261
V-018183,P-018183,Skoda,Superb,2008,14457,61.2,0.105,5.9,1.6,0.472
V-018184,P-018184,Renault,Clio,2018,2000,66.8,0.576,2.9,0.9,0.188
V-018189,P-018189,Dacia,Duster,2015,9792,74.2,0.334,2.5,1.6,0.048
V-018191,P-018191,Renault,Clio,2015,13995,67.7,0.317,8.4,5.3,0.14
V-018193,P-018193,Renault,Clio,2024,14267,56.2,0.408,3.5,7.5,0.307
V-018194,P-018194,Toyota,Corolla,2016,8214,81.0,0.02,3.3,1.0,0.184
V-018196,P-018196,Dacia,Sandero,2012,13819,83.3,0.139,5.5,0.8,0.142
V-018197,P-018197,Volkswagen,Golf,2021,5637,72.4,0.197,1.1,1.2,0.227
V-018200,P-018200,Toyota,Corolla,2023,22289,63.7,0.444,3.5,2.0,0.325
V-018201,P-018201,Renault,Captur,2013,11180,54.3,0.071,8.5,4.8,0.366
V-018202,P-018202,Renault,Clio,2023,16696,65.1,0.259,3.7,0.4,0.229
V-018206,P-018206,Toyota,Corolla,2015,16861,67.6,0.057,7.0,0.8,0.226
V-018208,P-018208,Skoda,Fabia,2023,20865,71.7,0.173,2.9,2.8,0.407
V-018211,P-018211,Volkswagen,Passat,2011,13316,89.1,0.415,2.4,0.8,0.093
V-018212,P-018212,Skoda,Fabia,2019,8352,71.6,0.252,1.0,0.6,0.066
V-018213,P-018213,Renault,Megane,2017,18330,70.3,0.382,7.2,4.8,0.183
V-018214,P-018214,Skoda,Octavia,2016,23155,55.6,0.477,3.1,0.4,0.27
V-018215,P-018215,Renault,Captur,2023,3190,63.4,0.273,2.0,4.0,0.194
V-018216,P-018216,Dacia,Logan,2016,7773,45.7,0.595,0.9,5.0,0.388
V-018220,P-018220,Renault,Clio,2024,12988,48.8,0.052,2.4,4.4,0.071
V-018221,P-018221,Renault,Captur,2015,10693,91.0,0.265,3.4,2.5,0.32
V-018223,P-018223,Skoda,Superb,2023,11650,72.0,0.196,7.9,0.6,0.181
V-018227,P-018227,Toyota,Yaris,2019,15353,79.2,0.201,7.8,1.0,0.154
V-018228,P-018228,Dacia,Sandero,2014,9429,58.3,0.351,17.6,1.3,0.261
V-018229,P-018229,Skoda,Fabia,2010,13451,94.0,0.118,1.3,1.8,0.026
V-018230,P-018230,Dacia,Duster,2020,3005,87.3,0.456,11.8,0.2,0.195
V-018232,P-018232,Renault,Captur,2010,11515,69.2,0.119,4.2,2.3,0.063
V-018233,P-018233,Volkswagen,Passat,2018,24189,72.9,0.379,1.6,1.0,0.248
V-018234,P-018234,Renault,Captur,2017,19306,84.8,0.103,6.1,0.2,0.335
V-018235,P-018235,Skoda,Octavia,2024,10224,62.3,0.118,17.9,3.9,0.426
V-018236,P-018236,Volkswagen,Passat,2008,29021,69.4,0.344,12.0,0.2,0.34
V-018245,P-018245,Skoda,Fabia,2018,20646,72.0,0.298,4.3,0.7,0.522
V-018251,P-018251,Volkswagen,Golf,2008,16288,66.8,0.284,0.6,2.1,0.078
V-018255,P-018255,Skoda,Octavia,2020,10204,83.5,0.409,5.3,7.7,0.116
V-018263,P-018263,Volkswagen,Polo,2008,18343,81.5,0.11,2.0,4.5,0.442
V-018264,P-018264,Renault,Megane,2005,12853,69.4,0.029,3.5,1.0,0.182
V-018265,P-018265,Dacia,Logan,2016,5306,67.0,0.264,8.3,0.2,0.101
V-018266,P-018266,Toyota,Yaris,2019,6331,62.5,0.257,6.0,9.0,0.407
V-018268,P-018268,Dacia,Logan,2013,8390,57.1,0.175,5.2,0.9,0.129
V-018270,P-018270,Renault,Megane,2023,9918,64.3,0.196,4.0,2.1,0.269
V-018272,P-018272,Volkswagen,Passat,2007,5121,41.2,0.131,4.7,0.8,0.326
V-018274,P-018274,Volkswagen,Golf,2011,2000,48.3,0.342,7.5,10.5,0.351
V-018279,P-018279,Dacia,Sandero,2012,17977,68.1,0.482,2.3,1.9,0.6
V-018280,P-018280,Skoda,Fabia,2005,7361,84.3,0.348,3.7,0.5,0.06
V-018283,P-018283,Volkswagen,Golf,2016,2000,73.2,0.554,0.9,1.6,0.211
V-018285,P-018285,Dacia,Logan,2022,5455,68.8,0.239,12.0,3.4,0.37
V-018286,P-018286,Renault,Captur,2019,31901,63.9,0.257,1.1,3.7,0.177
V-018288,P-018288,Renault,Clio,2019,19832,70.0,0.557,0.8,1.0,0.198
V-018289,P-018289,Renault,Megane,2024,16159,62.1,0.22,4.4,2.3,0.251
V-018294,P-018294,Toyota,Corolla,2011,25422,83.6,0.444,5.4,1.8,0.225
V-018298,P-018298,Toyota,RAV4,2017,17411,67.4,0.401,7.5,1.3,0.068
V-018299,P-018299,Toyota,Yaris,2011,18884,52.2,0.537,2.6,2.1,0.114
V-018301,P-018301,Renault,Captur,2017,5802,78.8,0.139,5.0,0.3,0.115
V-018302,P-018302,Skoda,Octavia,2022,15319,76.8,0.469,6.3,0.2,0.144
V-018306,P-018306,Skoda,Superb,2014,6898,73.8,0.584,1.4,2.2,0.322
V-018307,P-018307,Skoda,Superb,2020,6561,92.6,0.159,2.9,3.5,0.197
V-018308,P-018308,Skoda,Fabia,2006,15628,71.7,0.033,12.8,0.8,0.526
V-018310,P-018310,Renault,Captur,2019,9015,77.3,0.313,11.7,3.8,0.176
V-018315,P-018315,Dacia,Logan,2011,15510,74.5,0.201,5.9,3.4,0.094
V-018316,P-018316,Renault,Captur,2008,14416,87.0,0.384,7.0,0.7,0.152
V-018318,P-018318,Volkswagen,Polo,2019,9556,64.3,0.365,2.7,1.8,0.208
V-018319,P-018319,Renault,Clio,2018,13556,80.0,0.517,3.3,9.2,0.229
V-018320,P-018320,Skoda,Octavia,2022,18471,78.2,0.232,7.5,2.7,0.241
V-018321,P-018321,Skoda,Octavia,2013,15485,65.6,0.104,2.3,2.9,0.462
V-018326,P-018326,Volkswagen,Polo,2022,7986,62.8,0.274,7.6,1.6,0.226
V-018327,P-018327,Dacia,Sandero,2019,13213,74.0,0.628,1.0,1.4,0.413
V-018330,P-018330,Skoda,Fabia,2016,14241,96.4,0.2,3.4,3.3,0.203
V-018334,P-018334,Dacia,Logan,2018,34831,59.2,0.296,7.3,2.1,0.342
V-018340,P-018340,Skoda,Superb,2011,12583,69.2,0.165,3.0,1.2,0.076
V-018342,P-018342,Renault,Clio,2014,12591,77.5,0.192,2.2,2.1,0.266
V-018344,P-018344,Renault,Captur,2011,27293,64.2,0.077,10.2,0.7,0.087
V-018346,P-018346,Toyota,RAV4,2006,11695,72.0,0.229,3.1,3.7,0.098
V-018352,P-018352,Skoda,Superb,2017,23199,65.7,0.436,9.8,0.2,0.389
V-018359,P-018359,Skoda,Fabia,2019,23339,61.1,0.608,4.0,2.8,0.294
V-018363,P-018363,Skoda,Octavia,2018,26657,75.1,0.248,2.4,0.4,0.559
V-018365,P-018365,Toyota,Corolla,2021,11623,51.8,0.35,8.7,2.8,0.057
V-018372,P-018372,Toyota,Corolla,2013,9167,70.2,0.514,7.1,4.2,0.173
V-018374,P-018374,Volkswagen,Passat,2024,19114,64.8,0.367,3.1,6.1,0.173
V-018375,P-018375,Toyota,Yaris,2020,7698,52.0,0.342,2.3,7.1,0.673
V-018376,P-018376,Toyota,Corolla,2023,13385,66.3,0.239,3.4,3.9,0.118
V-018377,P-018377,Toyota,Yaris,2023,6974,69.2,0.438,4.3,0.7,0.319
V-018378,P-018378,Toyota,RAV4,2020,2000,60.0,0.382,0.6,1.1,0.051
V-018380,P-018380,Volkswagen,Polo,2019,12159,70.9,0.409,1.8,1.7,0.291
V-018381,P-018381,Volkswagen,Golf,2016,13675,86.5,0.319,4.0,5.4,0.516
V-018382,P-018382,Renault,Megane,2017,8866,56.6,0.155,2.1,0.1,0.291
V-018385,P-018385,Skoda,Octavia,2007,9356,58.5,0.174,8.0,0.3,0.224
V-018389,P-018389,Renault,Captur,2015,7295,77.5,0.296,4.4,3.3,0.344
V-018393,P-018393,Toyota,Yaris,2016,6211,68.0,0.312,4.4,0.7,0.498
V-018394,P-018394,Skoda,Superb,2017,3746,59.3,0.359,4.2,2.8,0.252
V-018395,P-018395,Skoda,Fabia,2005,18514,70.2,0.386,1.2,1.7,0.184
V-018397,P-018397,Renault,Clio,2015,3809,81.1,0.345,6.3,0.5,0.209
V-018399,P-018399,Toyota,Yaris,2010,5762,73.0,0.056,5.9,1.9,0.101
V-018409,P-018409,Volkswagen,Polo,2005,7115,45.9,0.281,2.1,0.9,0.38
V-018411,P-018411,Volkswagen,Passat,2010,10765,72.2,0.082,7.0,2.9,0.283
V-018413,P-018413,Dacia,Duster,2023,12858,81.6,0.47,1.1,5.5,0.275
V-018416,P-018416,Dacia,Logan,2012,14547,71.3,0.176,0.9,0.4,0.334
V-018420,P-018420,Skoda,Superb,2009,5086,60.9,0.638,4.1,0.7,0.384
V-018421,P-018421,Toyota,RAV4,2024,14082,60.4,0.165,2.5,3.3,0.04
V-018423,P-018423,Dacia,Duster,2016,16885,73.9,0.609,12.1,0.1,0.325
V-018426,P-018426,Toyota,Corolla,2021,14849,52.9,0.434,4.8,0.5,0.496
V-018427,P-018427,Volkswagen,Golf,2009,9075,67.8,0.29,2.6,2.1,0.236
V-018429,P-018429,Volkswagen,Passat,2018,12894,55.0,0.556,0.9,0.1,0.237
V-018432,P-018432,Toyota,Corolla,2024,18379,87.1,0.365,6.8,3.0,0.179
V-018435,P-018435,Toyota,Yaris,2021,2000,56.1,0.471,4.1,4.1,0.262
V-018437,P-018437,Volkswagen,Golf,2016,5203,66.0,0.504,2.1,1.2,0.628
V-018438,P-018438,Renault,Megane,2007,9543,61.1,0.132,2.9,3.4,0.295
V-018439,P-018439,Renault,Clio,2019,13593,73.4,0.275,3.9,1.8,0.168
V-018440,P-018440,Renault,Megane,2006,3588,94.7,0.506,1.9,1.1,0.318
V-018442,P-018442,Dacia,Logan,2017,11836,71.9,0.238,8.3,0.8,0.462
V-018445,P-018445,Volkswagen,Passat,2007,13638,84.1,0.139,10.5,0.5,0.104
V-018446,P-018446,Dacia,Duster,2006,15530,83.0,0.493,3.1,2.5,0.369
V-018447,P-018447,Volkswagen,Golf,2016,8322,72.1,0.22,7.2,2.8,0.15
V-018450,P-018450,Volkswagen,Polo,2020,19409,67.5,0.128,3.5,0.5,0.131
V-018451,P-018451,Toyota,Yaris,2010,11365,70.5,0.28,2.3,1.3,0.34
V-018454,P-018454,Dacia,Duster,2009,16882,57.3,0.17,7.5,3.6,0.593
V-018455,P-018455,Renault,Captur,2014,15209,75.6,0.063,3.2,1.2,0.143
V-018457,P-018457,Volkswagen,Polo,2021,13142,81.2,0.214,4.8,2.3,0.131
V-018459,P-018459,Renault,Clio,2019,4146,80.0,0.178,1.8,0.2,0.603
V-018460,P-018460,Toyota,RAV4,2007,11779,76.3,0.358,3.2,2.3,0.35
V-018468,P-018468,Renault,Megane,2013,10741,75.1,0.349,8.1,2.0,0.102
V-018470,P-018470,Dacia,Duster,2021,2000,74.9,0.378,5.0,3.3,0.401
V-018476,P-018476,Volkswagen,Polo,2006,15672,98.0,0.537,4.8,2.7,0.055
V-018477,P-018477,Renault,Megane,2007,2000,58.6,0.505,3.5,0.3,0.14
V-018481,P-018481,Toyota,RAV4,2009,13814,78.9,0.257,1.4,0.4,0.312
V-018484,P-018484,Toyota,Yaris,2009,13331,71.8,0.378,7.6,0.6,0.409
V-018486,P-018486,Volkswagen,Golf,2010,12922,74.8,0.461,5.1,2.8,0.323
V-018487,P-018487,Volkswagen,Golf,2006,24096,61.1,0.402,2.4,1.3,0.093
V-018489,P-018489,Toyota,Corolla,2006,20423,79.0,0.279,1.4,2.9,0.403
V-018490,P-018490,Toyota,Yaris,2013,15435,77.9,0.624,0.1,0.8,0.154
V-018491,P-018491,Dacia,Logan,2023,15190,56.1,0.362,4.9,3.6,0.256
V-018494,P-018494,Skoda,Superb,2023,12118,73.5,0.681,3.5,1.8,0.435
V-018495,P-018495,Dacia,Duster,2016,15519,82.1,0.111,6.7,3.3,0.316
V-018499,P-018499,Toyota,Corolla,2009,7971,82.3,0.28,5.6,0.5,0.186
V-018500,P-018500,Dacia,Sandero,2010,17195,77.1,0.101,3.6,2.1,0.281
V-018502,P-018502,Skoda,Fabia,2005,2000,49.8,0.306,15.3,0.9,0.622
V-018503,P-018503,Dacia,Logan,2017,6575,61.0,0.315,7.8,2.2,0.314
V-018505,P-018505,Skoda,Fabia,2021,10937,74.4,0.253,1.4,1.8,0.096
V-018507,P-018507,Skoda,Octavia,2014,10271,72.7,0.555,6.5,2.2,0.439
V-018511,P-018511,Renault,Clio,2009,19265,82.7,0.17,3.3,2.4,0.198
V-018512,P-018512,Toyota,Corolla,2020,10688,69.6,0.077,18.5,1.7,0.225
V-018514,P-018514,Volkswagen,Golf,2015,19342,40.2,0.343,1.8,2.8,0.264
V-018515,P-018515,Skoda,Fabia,2022,2451,74.1,0.552,7.0,1.7,0.25
V-018516,P-018516,Dacia,Logan,2011,11591,60.9,0.633,1.4,2.6,0.391
V-018518,P-018518,Dacia,Duster,2021,8700,80.4,0.012,4.3,2.2,0.474
V-018520,P-018520,Renault,Megane,2010,9599,73.4,0.264,5.5,2.4,0.331
V-018521,P-018521,Toyota,RAV4,2008,12672,76.9,0.332,4.1,2.5,0.175
V-018523,P-018523,Volkswagen,Passat,2022,17679,50.6,0.616,6.1,0.4,0.2
V-018525,P-018525,Volkswagen,Golf,2013,2916,81.8,0.576,3.1,0.8,0.077
V-018529,P-018529,Volkswagen,Passat,2018,19420,76.4,0.383,5.3,2.6,0.605
V-018530,P-018530,Skoda,Fabia,2014,15315,58.0,0.235,4.3,4.6,0.27
V-018531,P-018531,Toyota,Yaris,2020,10717,70.4,0.136,3.0,0.1,0.347
V-018532,P-018532,Toyota,Corolla,2022,13335,85.4,0.066,2.5,1.9,0.38
V-018533,P-018533,Renault,Captur,2021,2364,59.3,0.112,4.0,0.6,0.025
V-018534,P-018534,Dacia,Duster,2021,18767,88.2,0.178,0.5,7.2,0.241
V-018535,P-018535,Skoda,Octavia,2017,12851,63.0,0.373,2.6,1.5,0.107
V-018538,P-018538,Volkswagen,Passat,2017,9334,57.2,0.128,5.4,3.5,0.273
V-018540,P-018540,Volkswagen,Golf,2011,13777,75.6,0.436,5.1,0.7,0.351
V-018541,P-018541,Dacia,Sandero,2014,12885,45.0,0.248,1.2,0.5,0.075
V-018542,P-018542,Renault,Megane,2023,8742,62.6,0.299,3.4,1.1,0.08
V-018543,P-018543,Renault,Megane,2012,9420,67.5,0.199,3.5,1.5,0.349
V-018546,P-018546,Skoda,Superb,2009,17465,48.4,0.392,4.1,4.8,0.204
V-018548,P-018548,Volkswagen,Golf,2010,2000,49.8,0.248,3.7,6.7,0.119
V-018551,P-018551,Volkswagen,Polo,2023,13841,81.7,0.107,2.8,1.1,0.156
V-018552,P-018552,Volkswagen,Golf,2020,17480,75.1,0.161,3.9,3.7,0.122
V-018553,P-018553,Skoda,Superb,2024,13651,71.4,0.715,2.7,1.9,0.561
V-018556,P-018556,Dacia,Logan,2022,14873,79.4,0.273,2.8,4.5,0.359
V-018561,P-018561,Toyota,Corolla,2023,14485,72.8,0.522,1.6,0.4,0.181
V-018563,P-018563,Renault,Captur,2019,4672,57.5,0.571,3.4,1.3,0.531
V-018564,P-018564,Dacia,Duster,2011,22438,72.8,0.219,6.6,2.3,0.257
V-018565,P-018565,Toyota,Yaris,2019,17238,79.1,0.089,2.1,0.0,0.193
V-018567,P-018567,Toyota,Corolla,2009,10851,97.2,0.506,7.1,2.5,0.274
V-018568,P-018568,Skoda,Fabia,2012,8255,81.3,0.32,10.7,0.3,0.452
V-018569,P-018569,Dacia,Logan,2013,10076,52.5,0.475,0.7,9.6,0.47
V-018570,P-018570,Dacia,Duster,2006,7943,68.4,0.447,6.5,0.3,0.049
V-018571,P-018571,Skoda,Fabia,2023,5555,73.8,0.119,3.6,0.7,0.35
V-018573,P-018573,Volkswagen,Passat,2009,2000,64.4,0.531,6.0,7.5,0.379
V-018575,P-018575,Dacia,Sandero,2009,9897,71.3,0.299,5.9,1.7,0.145
V-018577,P-018577,Dacia,Logan,2005,4814,72.8,0.79,9.4,2.2,0.32
V-018580,P-018580,Toyota,Corolla,2019,4638,75.5,0.364,6.7,0.4,0.329
V-018581,P-018581,Dacia,Sandero,2022,13309,51.0,0.111,4.2,0.5,0.176
V-018582,P-018582,Skoda,Superb,2018,12217,64.4,0.141,2.7,3.1,0.238
V-018584,P-018584,Skoda,Superb,2024,7091,63.3,0.347,6.8,1.3,0.138
V-018585,P-018585,Renault,Clio,2013,16711,42.4,0.286,0.6,1.4,0.503
V-018591,P-018591,Toyota,Yaris,2014,10758,62.2,0.361,3.9,3.1,0.387
V-018592,P-018592,Renault,Captur,2019,11222,70.2,0.285,5.2,3.5,0.422
V-018594,P-018594,Dacia,Duster,2015,6979,72.4,0.455,0.7,1.8,0.15
V-018595,P-018595,Renault,Captur,2019,17450,53.9,0.418,0.4,2.7,0.039
V-018596,P-018596,Dacia,Duster,2023,17583,56.5,0.103,3.3,2.6,0.171
V-018599,P-018599,Volkswagen,Golf,2018,8868,58.9,0.146,3.1,0.7,0.271
V-018600,P-018600,Renault,Captur,2008,2000,78.7,0.092,1.6,0.0,0.342
V-018606,P-018606,Toyota,Yaris,2016,17071,72.9,0.044,0.4,7.0,0.383
V-018610,P-018610,Skoda,Octavia,2022,13810,59.7,0.332,1.4,1.9,0.094
V-018611,P-018611,Skoda,Octavia,2018,21456,64.5,0.073,3.8,1.3,0.079
V-018612,P-018612,Dacia,Logan,2009,18829,67.7,0.089,12.2,1.4,0.175
V-018614,P-018614,Dacia,Sandero,2015,8665,68.8,0.052,5.6,1.0,0.253
V-018615,P-018615,Renault,Clio,2020,9496,67.2,0.169,0.9,0.5,0.262
V-018617,P-018617,Skoda,Octavia,2019,12982,61.5,0.646,3.1,4.2,0.276
V-018618,P-018618,Toyota,RAV4,2015,18054,71.9,0.43,6.5,1.8,0.044
V-018620,P-018620,Toyota,Yaris,2007,11339,72.3,0.169,2.5,1.6,0.365
V-018621,P-018621,Toyota,Corolla,2016,19292,62.0,0.199,5.1,2.9,0.136
V-018622,P-018622,Renault,Megane,2009,13440,67.3,0.034,3.3,4.0,0.624
V-018625,P-018625,Dacia,Logan,2024,8427,85.1,0.013,7.2,0.9,0.201
V-018627,P-018627,Toyota,Corolla,2006,12698,59.5,0.488,8.6,1.8,0.124
V-018629,P-018629,Toyota,RAV4,2020,20336,54.6,0.059,4.2,0.7,0.599
V-018631,P-018631,Skoda,Fabia,2010,15804,81.4,0.432,7.1,0.0,0.433
V-018632,P-018632,Toyota,Corolla,2022,22995,69.1,0.524,3.3,2.3,0.183
V-018633,P-018633,Skoda,Octavia,2005,13862,74.9,0.309,9.7,3.6,0.152
V-018634,P-018634,Dacia,Logan,2017,16319,59.1,0.072,7.4,1.1,0.5
V-018636,P-018636,Volkswagen,Golf,2021,12350,67.8,0.363,3.5,2.9,0.206
V-018637,P-018637,Renault,Megane,2016,12490,64.4,0.107,3.2,1.4,0.098
V-018641,P-018641,Toyota,Yaris,2016,4598,61.5,0.351,4.7,2.9,0.159
V-018642,P-018642,Volkswagen,Polo,2012,5414,85.6,0.168,3.1,4.2,0.243
V-018646,P-018646,Volkswagen,Polo,2022,11221,87.3,0.128,7.9,5.5,0.264
V-018647,P-018647,Skoda,Octavia,2009,7403,58.8,0.434,2.6,0.1,0.519
V-018649,P-018649,Skoda,Fabia,2020,17491,87.9,0.185,1.3,1.2,0.593
V-018651,P-018651,Dacia,Sandero,2019,16173,63.7,0.153,1.3,4.1,0.449
V-018652,P-018652,Skoda,Superb,2022,12824,63.0,0.261,4.9,2.1,0.126
V-018656,P-018656,Volkswagen,Golf,2011,9423,55.0,0.4,4.4,3.3,0.456
V-018657,P-018657,Toyota,Yaris,2015,19805,45.0,0.396,5.4,0.7,0.228
V-018659,P-018659,Renault,Clio,2016,8024,70.3,0.295,0.8,1.1,0.16
V-018660,P-018660,Dacia,Sandero,2023,11455,57.4,0.045,1.3,1.4,0.139
V-018661,P-018661,Renault,Clio,2014,16284,43.6,0.493,0.4,2.4,0.247
V-018663,P-018663,Toyota,RAV4,2020,10816,70.8,0.253,1.9,1.9,0.071
V-018664,P-018664,Renault,Megane,2006,8042,56.6,0.307,4.2,1.5,0.141
V-018666,P-018666,Skoda,Superb,2014,19269,68.6,0.197,2.8,1.2,0.192
V-018668,P-018668,Dacia,Logan,2019,12580,98.0,0.148,1.6,3.4,0.152
V-018669,P-018669,Renault,Clio,2021,9202,80.7,0.493,1.0,1.1,0.486
V-018670,P-018670,Renault,Clio,2019,9717,75.1,0.2,5.4,3.0,0.018
V-018672,P-018672,Dacia,Sandero,2014,17462,71.4,0.228,5.2,2.7,0.125
V-018675,P-018675,Renault,Megane,2024,8430,74.1,0.115,15.9,0.3,0.227
V-018677,P-018677,Dacia,Duster,2021,10285,75.5,0.284,5.7,0.8,0.359
V-018678,P-018678,Renault,Clio,2018,9925,61.6,0.408,1.6,2.9,0.083
V-018679,P-018679,Dacia,Duster,2016,12071,62.1,0.148,5.7,5.0,0.316
V-018681,P-018681,Dacia,Logan,2020,12515,86.4,0.136,3.6,0.7,0.095
V-018685,P-018685,Skoda,Superb,2022,12309,58.8,0.211,2.4,3.8,0.04
V-018686,P-018686,Volkswagen,Passat,2011,6122,74.1,0.242,4.8,1.3,0.411
V-018688,P-018688,Renault,Clio,2006,7875,79.7,0.168,1.6,0.8,0.478
V-018689,P-018689,Toyota,Yaris,2014,21547,77.1,0.468,4.9,2.7,0.131
V-018691,P-018691,Renault,Clio,2023,24031,58.9,0.145,2.1,2.7,0.382
V-018692,P-018692,Toyota,Yaris,2024,8247,69.6,0.155,3.8,4.5,0.356
V-018696,P-018696,Skoda,Fabia,2005,17516,58.9,0.105,3.7,0.3,0.264
V-018698,P-018698,Toyota,Yaris,2016,14623,63.2,0.253,5.8,2.4,0.278
V-018699,P-018699,Volkswagen,Passat,2005,4084,71.0,0.179,3.5,2.7,0.269
V-018700,P-018700,Skoda,Fabia,2019,14499,52.3,0.202,3.9,0.9,0.224
V-018701,P-018701,Volkswagen,Passat,2009,10926,85.2,0.219,14.2,3.9,0.258
V-018706,P-018706,Toyota,RAV4,2005,11194,85.4,0.402,9.1,3.5,0.102
V-018707,P-018707,Skoda,Superb,2006,13419,55.4,0.429,3.1,8.2,0.285
V-018711,P-018711,Renault,Clio,2008,11056,59.1,0.19,9.5,1.5,0.139
V-018712,P-018712,Skoda,Octavia,2016,15010,78.3,0.535,6.5,1.2,0.014
V-018716,P-018716,Dacia,Logan,2006,5485,64.8,0.316,12.4,14.4,0.533
V-018718,P-018718,Volkswagen,Golf,2008,6159,72.5,0.472,8.2,1.7,0.067
V-018719,P-018719,Dacia,Duster,2024,20083,62.9,0.384,2.4,1.1,0.213
V-018722,P-018722,Dacia,Sandero,2016,8668,73.1,0.192,3.3,0.4,0.149
